122526,,NULL,NULL,NULL,NULL,NULL
122540,"18,0",NULL,NULL,NULL,NULL,NULL
122657,"50,0",NULL,NULL,NULL,NULL,NULL
122658,"92,0",NULL,NULL,NULL,NULL,NULL
136562,"15,0",NULL,NULL,NULL,NULL,NULL
136580,"49,0",NULL,NULL,NULL,NULL,NULL
136597,"13,0",NULL,NULL,NULL,NULL,NULL
136598,"14,0",NULL,NULL,NULL,NULL,NULL
136615,"14,0",NULL,NULL,NULL,NULL,NULL
136679,"29,0",NULL,NULL,NULL,NULL,NULL
136680,"36,2",NULL,NULL,NULL,NULL,NULL
136697,"605,0",NULL,NULL,NULL,NULL,NULL
16520,"9,5",90S,4P,0.55,B3,-
16551,"20,9",100L,4P,2.2,B34,-
16552,"21,3",100L,4P,2.2,B5,-
17670,"40,4",NULL,NULL,NULL,NULL,NULL
17673,"42,0",NULL,NULL,NULL,NULL,NULL
17788,"32,7",NULL,NULL,NULL,NULL,NULL
17805,"42,0",132S,2P,7.5,B3,IE1
17855,"79,0",160M,4P,11,B3,IE1
17856,"81,0",160M,4P,11,B35,IE1
18860,"258,0",NULL,NULL,NULL,NULL,NULL
18910,"325,0",225S,4P,37,B3,IE3
18941,"982,0",315M,4P,132,B3,IE3
18942,"940,0",315M,6P,90,B3,IE3
18959,"24,4",NULL,NULL,NULL,NULL,NULL
18960,"23,8",NULL,NULL,NULL,NULL,NULL
28787,"14,0",90S,4P,1.1,B3,-
28801,"15,9",90L,4P,1.5,B14,-
28802,"10,0",80M,2P,1.1,B3,-
17241,"5,0",NULL,NULL,NULL,NULL,NULL
17259,"9,0",NULL,NULL,NULL,NULL,NULL
17316,"5,0",NULL,NULL,NULL,NULL,NULL
17323,"3,9",63M,2P,0.18,B9,IE1
17334,"5,0",63M,4P,0.12,B35,IE1
17341,"4,0",63M,4P,0.18,B5,IE1
18227,"16,5",NULL,NULL,NULL,NULL,NULL
18234,"26,2",NULL,NULL,NULL,NULL,NULL
18245,"31,0",NULL,NULL,NULL,NULL,NULL
18252,"15,0",NULL,NULL,NULL,NULL,NULL
18370,"10,9",NULL,NULL,NULL,NULL,NULL
18377,"11,1",NULL,NULL,NULL,NULL,NULL
18384,"23,0",NULL,NULL,NULL,NULL,NULL
18402,"22,3",NULL,NULL,NULL,NULL,NULL
18409,"9,8",NULL,NULL,NULL,NULL,NULL
19181,"42,3",NULL,NULL,NULL,NULL,NULL
19188,"40,6",NULL,NULL,NULL,NULL,NULL
19195,"42,0",132S,6P,3,B5,IE2
19206,"53,6",132M,4P,7.5,B3,IE2
19213,"60,3",132M,6P,4,B35,IE2
19220,"48,5",132M,6P,5.5,B34,IE2
19231,"71,4",NULL,NULL,NULL,NULL,NULL
19245,"89,0",NULL,NULL,NULL,NULL,NULL
29341,"19,0",NULL,NULL,NULL,NULL,NULL
29348,"8,2",NULL,NULL,NULL,NULL,NULL
29359,"15,0",NULL,NULL,NULL,NULL,NULL
29373,"17,0",NULL,NULL,NULL,NULL,NULL
29384,"16,6",NULL,NULL,NULL,NULL,NULL
36954,"89,0",NULL,NULL,NULL,NULL,NULL
36961,"95,0",NULL,NULL,NULL,NULL,NULL
36986,"100,0",NULL,NULL,NULL,NULL,NULL
36997,"70,0",160M,2P,11,B3,IE1
37047,"91,0",NULL,NULL,NULL,NULL,NULL
